review_id,product_id,order_id,customer_id,review_score,review_text
1000372,448,123000123,1000051,5,Disappointed with this Greer-Davis Year. Missing features.
1000373,630,124000124,1000052,5,Incredible value. Worth every penny!
1000374,899,124000124,1000052,5,Not worth the price. Unappealing design.
1000375,418,125000125,1000052,3,Had issues with Overpriced.
1000376,703,125000125,1000052,4,Poor quality Hunt Ltd Front. Unappealing design.
1000377,592,125000125,1000052,2,Wouldn't recommend. Missing features.
1000378,758,126000126,1000054,2,"Disappointed with this Johnson, Hobbs and Erickson Site. Doesn't fit well."
1000379,738,126000126,1000054,1,Had issues with Missing features.
1000380,689,126000126,1000054,1,"Amazing features, however Slow delivery."
1000381,367,126000126,1000054,1,Beautiful design. Worth every penny!
1000382,417,126000126,1000054,3,Wouldn't recommend. Doesn't fit well.
1000383,790,127000127,1000054,1,"Not bad, but not great. Standard quality."
1000384,609,128000128,1000055,5,Really happy with this purchase. Superior performance and Beautiful design.
1000385,342,128000128,1000055,3,"Excellent quality Marshall, Thompson and Kramer Two. Beautiful design."
1000386,242,128000128,1000055,5,"Decent Mckenzie-Gonzalez Seek. Long battery life, but Unappealing design."
1000387,673,129000129,1000055,3,"Poor quality Smith, Ayala and Rodriguez Finish. Missing features."
1000388,789,130000130,1000056,5,Wouldn't recommend. Unappealing design.
1000389,781,130000130,1000056,4,Fast shipping. Worth every penny!
1000390,923,131000131,1000057,2,Wouldn't recommend. Poor build quality.
1000391,109,131000131,1000057,2,Really happy with this purchase. Superior performance and Amazing features.
1000392,495,131000131,1000057,4,Great Rich-Graves Conference! Perfect fit. Highly recommend!
1000393,528,131000131,1000057,3,Really happy with this purchase. Perfect fit and Perfect fit.
1000394,551,132000132,1000057,5,Had issues with Overpriced.
1000395,124,132000132,1000057,4,Great Ortiz-Duarte Under! Amazing features. Highly recommend!
1000396,98,132000132,1000057,1,Wouldn't recommend. Slow delivery.
1000397,324,133000133,1000058,4,Excellent quality Mcclure Ltd Make. Easy to use.
1000398,452,133000133,1000058,3,Wouldn't recommend. Slow delivery.
1000399,27,133000133,1000058,5,Good enough for the price. Fair for the price.
1000400,21,134000134,1000058,2,Really happy with this purchase. Amazing features and Fast shipping.
1000401,334,134000134,1000058,4,Poor quality Smith-Warner Speech. Unappealing design.
1000402,765,135000135,1000058,3,"Excellent quality Cunningham, Bowman and Mitchell Discover. Long battery life."
1000403,714,135000135,1000058,3,"Great Liu, Graves and Davis Source! Superior performance. Highly recommend!"
1000404,988,136000136,1000059,1,"Amazing features, however Unappealing design."
1000405,928,136000136,1000059,5,"Disappointed with this Harper, Arnold and Mann Bank. Slow delivery."
1000406,64,136000136,1000059,4,Wouldn't recommend. Poor build quality.
1000407,562,137000137,1000059,4,"Average Graves, Morales and David Animal. Meets basic expectations."
1000408,26,137000137,1000059,3,"Great Anthony, Ferguson and Contreras Choose! Fast shipping. Highly recommend!"
1000409,914,137000137,1000059,5,Good enough for the price. Meets basic expectations.
1000410,345,137000137,1000059,2,"Great Johnson, Mcgee and Snow Rise! Incredible value. Highly recommend!"
1000411,431,137000137,1000059,2,Wouldn't recommend. Overpriced.
1000412,456,138000138,1000059,3,Amazing features. Worth every penny!
1000413,160,139000139,1000059,5,Great Howard-Butler Leave! Incredible value. Highly recommend!
1000414,440,140000140,1000061,2,"Long battery life, however Unresponsive customer service."
1000415,48,140000140,1000061,2,Had issues with Unappealing design.
1000416,474,140000140,1000061,2,Great Velazquez Ltd Half! Easy to use. Highly recommend!
1000417,873,141000141,1000062,2,"Great Evans, Colon and Cook Kitchen! Beautiful design. Highly recommend!"
1000418,405,141000141,1000062,3,Not worth the price. Underperforms.
1000419,958,141000141,1000062,5,Easy to use. Worth every penny!
1000420,415,142000142,1000065,2,"Best Charles, King and Hill Issue I've bought. Perfect fit."
1000421,402,142000142,1000065,1,Average Richard-Cole Fall. Standard quality.
1000422,24,142000142,1000065,2,Had issues with Unappealing design.
1000423,954,142000142,1000065,1,Long battery life. Worth every penny!
1000424,530,143000143,1000065,2,"Decent Wilson Group Best. Incredible value, but Poor build quality."
1000425,225,144000144,1000065,2,Not worth the price. Unresponsive customer service.
1000426,63,144000144,1000065,3,Poor quality Medina LLC Turn. Underperforms.
1000427,541,144000144,1000065,2,Not worth the price. Missing features.
1000428,763,144000144,1000065,2,Great Patterson-Smith Once! Perfect fit. Highly recommend!
1000429,658,145000145,1000065,3,Good enough for the price. Could be better.
1000430,898,145000145,1000065,4,"Disappointed with this Spencer, Young and Berger Situation. Slow delivery."
1000431,795,145000145,1000065,5,Had issues with Doesn't fit well.
1000432,400,145000145,1000065,5,"Disappointed with this Roberts, Baker and Allen Heart. Short battery life."
1000433,845,146000146,1000066,1,Wouldn't recommend. Missing features.
1000434,906,146000146,1000066,1,"Average Barber, Baker and Jacobs Paper. Could be better."
1000435,530,147000147,1000066,4,Not worth the price. Complicated to use.
1000436,438,147000147,1000066,3,Wouldn't recommend. Doesn't fit well.
1000437,27,147000147,1000066,4,"Excellent quality King, Stanley and Schultz They. Incredible value."
1000438,629,147000147,1000066,1,Best Howard PLC Life I've bought. Incredible value.
1000439,64,147000147,1000066,3,Good enough for the price. Standard quality.
1000440,497,148000148,1000067,3,"Great Hamilton, Bowers and Adkins Point! Excellent build quality. Highly recommend!"
1000441,553,148000148,1000067,5,"Average Brown, Tanner and Anderson Mother. Average performance."
1000442,326,148000148,1000067,5,Great customer service. Worth every penny!
1000443,284,149000149,1000067,2,"Decent Bautista, Acosta and Galloway Term. Superior performance, but Unresponsive customer service."
1000444,208,149000149,1000067,4,Really happy with this purchase. Easy to use and Perfect fit.
1000445,396,149000149,1000067,5,Best Lucas Ltd Candidate I've bought. Long battery life.
1000446,249,150000150,1000067,2,"Great Krueger, Boyle and Brewer Two! Great customer service. Highly recommend!"
1000447,87,150000150,1000067,4,Easy to use. Worth every penny!
1000448,771,151000151,1000067,3,Poor quality Greene-Goodman War. Slow delivery.
1000449,446,151000151,1000067,5,"Great Griffin, Garcia and Taylor Center! Great customer service. Highly recommend!"
1000450,676,151000151,1000067,1,Really happy with this purchase. Great customer service and Fast shipping.
1000451,466,151000151,1000067,2,Good enough for the price. Standard quality.
1000452,966,152000152,1000068,1,Wouldn't recommend. Slow delivery.
1000453,249,152000152,1000068,2,"Great Krueger, Boyle and Brewer Two! Long battery life. Highly recommend!"
1000454,196,152000152,1000068,4,Long battery life. Worth every penny!
1000455,446,153000153,1000069,1,Good enough for the price. Fair for the price.
1000456,328,153000153,1000069,3,Had issues with Overpriced.
1000457,730,153000153,1000069,5,Had issues with Missing features.
1000458,670,153000153,1000069,5,Wouldn't recommend. Unappealing design.
1000459,199,153000153,1000069,4,Really happy with this purchase. Great customer service and Beautiful design.
1000460,691,154000154,1000072,5,Good enough for the price. Meets basic expectations.
1000461,684,154000154,1000072,5,"Great Kelley, Wilcox and Frank Third! Superior performance. Highly recommend!"
1000462,214,155000155,1000072,1,"Not bad, but not great. Standard quality."
1000463,583,155000155,1000072,4,Best Lyons LLC Above I've bought. Incredible value.
1000464,343,156000156,1000072,3,Excellent build quality. Worth every penny!
1000465,638,156000156,1000072,2,Average Edwards Inc Possible. Could be better.
1000466,173,156000156,1000072,5,"Poor quality Kline, Adkins and Lucero Wrong. Slow delivery."
1000467,536,157000157,1000072,2,Perfect fit. Worth every penny!
1000468,677,157000157,1000072,4,Best Johnson-Newman Mrs I've bought. Superior performance.
1000469,249,157000157,1000072,3,"Great Krueger, Boyle and Brewer Two! Superior performance. Highly recommend!"
1000470,856,157000157,1000072,5,Wouldn't recommend. Slow delivery.
1000471,356,157000157,1000072,1,Had issues with Complicated to use.
1000472,527,158000158,1000073,2,"Average Parsons, Lara and Sellers Space. Meets basic expectations."
1000473,611,158000158,1000073,4,Excellent quality Cook-Franklin Ok. Superior performance.
1000474,441,158000158,1000073,2,Average Patterson-Zuniga Civil. Average performance.
1000475,381,159000159,1000073,5,Great Dunn and Sons College! Fast shipping. Highly recommend!
1000476,32,159000159,1000073,4,Really happy with this purchase. Incredible value and Great customer service.
1000477,216,160000160,1000073,5,Poor quality Vincent-Powell Old. Doesn't fit well.
1000478,737,160000160,1000073,3,Wouldn't recommend. Poor build quality.
1000479,661,161000161,1000073,2,Really happy with this purchase. Excellent build quality and Superior performance.
1000480,292,161000161,1000073,2,Wouldn't recommend. Complicated to use.
1000481,146,161000161,1000073,4,Good enough for the price. Meets basic expectations.
1000482,324,162000162,1000074,1,Excellent build quality. Worth every penny!
1000483,879,162000162,1000074,1,Best Goodman Ltd Whose I've bought. Easy to use.
1000484,18,163000163,1000075,1,Poor quality Graham-Collins Magazine. Doesn't fit well.
1000485,808,163000163,1000075,5,Wouldn't recommend. Complicated to use.
1000486,5,164000164,1000075,4,Not worth the price. Short battery life.
1000487,608,165000165,1000075,3,Had issues with Poor build quality.
1000488,744,166000166,1000076,4,Wouldn't recommend. Complicated to use.
1000489,85,166000166,1000076,3,Wouldn't recommend. Slow delivery.
1000490,567,166000166,1000076,1,"Best Parks, Patterson and Joyce Development I've bought. Great customer service."
1000491,42,167000167,1000076,3,"Best Hayes, Collins and Mcintosh Model I've bought. Great customer service."
1000492,346,167000167,1000076,1,Had issues with Underperforms.
1000493,276,167000167,1000076,3,Superior performance. Worth every penny!
1000494,15,167000167,1000076,5,"Not bad, but not great. Meets basic expectations."
1000495,114,167000167,1000076,3,Easy to use. Worth every penny!
1000496,648,168000168,1000077,4,Really happy with this purchase. Excellent build quality and Perfect fit.
1000497,241,168000168,1000077,4,Really happy with this purchase. Easy to use and Amazing features.
1000498,413,168000168,1000077,1,Had issues with Complicated to use.
1000499,80,169000169,1000081,1,Excellent quality French-Montoya Poor. Long battery life.
1000500,488,170000170,1000082,5,Best Baker-Eaton Traditional I've bought. Amazing features.
1000501,261,170000170,1000082,5,Long battery life. Worth every penny!
1000502,678,171000171,1000083,3,Wouldn't recommend. Poor build quality.
1000503,162,171000171,1000083,1,Had issues with Doesn't fit well.
1000504,546,171000171,1000083,3,"Not bad, but not great. Average performance."
1000505,405,171000171,1000083,4,"Not bad, but not great. Fair for the price."
1000506,595,172000172,1000083,1,Great Hill and Sons Cut! Perfect fit. Highly recommend!
1000507,450,172000172,1000083,2,Average Green PLC Defense. Could be better.
1000508,765,172000172,1000083,5,"Best Cunningham, Bowman and Mitchell Discover I've bought. Excellent build quality."
1000509,710,173000173,1000083,5,Fast shipping. Worth every penny!
1000510,92,173000173,1000083,2,Long battery life. Worth every penny!
1000511,140,173000173,1000083,5,Really happy with this purchase. Easy to use and Superior performance.
1000512,22,173000173,1000083,5,Really happy with this purchase. Long battery life and Easy to use.
1000513,235,174000174,1000083,5,Wouldn't recommend. Poor build quality.
1000514,787,174000174,1000083,4,Best Thomas-Hernandez Rest I've bought. Amazing features.
1000515,77,174000174,1000083,3,Great Christensen Group Voice! Beautiful design. Highly recommend!
1000516,191,175000175,1000083,2,Disappointed with this Paul-Atkins Wife. Short battery life.
1000517,302,175000175,1000083,3,Really happy with this purchase. Easy to use and Great customer service.
1000518,403,175000175,1000083,1,Excellent quality Morgan Inc Story. Great customer service.
1000519,879,176000176,1000085,5,Great Goodman Ltd Whose! Great customer service. Highly recommend!
1000520,749,176000176,1000085,3,Great Nguyen and Sons Tv! Easy to use. Highly recommend!
1000521,448,176000176,1000085,5,Great Greer-Davis Year! Superior performance. Highly recommend!
1000522,920,176000176,1000085,2,"Best Bates, Gibson and Oneill In I've bought. Beautiful design."
1000523,663,177000177,1000085,1,Excellent build quality. Worth every penny!
1000524,885,177000177,1000085,5,"Poor quality Contreras, Green and Grant Can. Doesn't fit well."
1000525,411,177000177,1000085,2,Not worth the price. Unappealing design.
1000526,240,178000178,1000085,2,Perfect fit. Worth every penny!
1000527,250,178000178,1000085,3,Had issues with Doesn't fit well.
1000528,786,178000178,1000085,2,"Poor quality Rivas, Yates and Nguyen Century. Slow delivery."
1000529,700,179000179,1000086,5,"Decent Taylor, Knox and Woodward After. Easy to use, but Unappealing design."
1000530,333,179000179,1000086,5,Really happy with this purchase. Beautiful design and Fast shipping.
1000531,853,179000179,1000086,3,Best Smith-Boyd Late I've bought. Amazing features.
1000532,340,180000180,1000086,5,"Excellent quality Mendez, Reynolds and Williams Moment. Easy to use."
