customer_id,email,first_name,last_name,age,gender,annual_income,customer_segment,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
170,hmedina@example.net,Cory,Contreras,30,F,44108,Low Value,Divorced,High School,Urban,Bartlettport,Florida,USA,2024-06-24,2024-07-09,Mobile App,True
171,billy73@example.org,Jessica,Rodriguez,32,F,42576,Low Value,Widowed,Bachelor,Urban,Torresport,Michigan,USA,2023-03-13,2023-03-30,Email,True
172,steven72@example.org,Michael,Taylor,20,M,28619,Low Value,Widowed,Bachelor,Urban,Prestonport,Kentucky,USA,2024-04-21,2024-05-01,Web,True
173,matthewfuller@example.com,Amy,Estrada,38,M,68318,Mid Value,Widowed,Master,Urban,West Leslieshire,New York,USA,2024-12-24,2025-01-13,Mobile App,True
174,proctordaniel@example.com,Melinda,Johnson,26,Other,44549,Low Value,Widowed,Some College,Urban,Port Cassandra,Tennessee,USA,2024-10-28,2024-10-30,Web,True
175,cpowell@example.org,Thomas,Green,35,M,50207,Mid Value,Single,Some College,Suburban,New Sarahport,New Jersey,USA,2024-03-04,2024-03-29,Email,True
176,lopezcaitlyn@example.net,Dylan,Jones,19,Other,37174,Low Value,Widowed,Some College,Suburban,Lake Chad,Alabama,USA,2023-07-10,2023-07-27,Mobile App,True
177,mary59@example.net,Loretta,Ward,24,Other,25795,Low Value,Divorced,Some College,Urban,New Sabrinafurt,Massachusetts,USA,2023-12-22,2024-01-07,Web,True
178,anthonyrodgers@example.net,Daniel,Anderson,29,M,48995,Low Value,Married,Some College,Suburban,Delgadochester,Missouri,USA,2023-01-30,2023-02-09,Mobile App,True
179,xhuynh@example.com,Robert,Schmidt,73,Other,100000,High Value,Divorced,Bachelor,Urban,Jonesfurt,Nevada,USA,2023-11-20,2023-12-02,Web,True
180,qmays@example.org,Melissa,Lewis,50,Other,76209,Mid Value,Divorced,High School,Suburban,North Whitney,Tennessee,USA,2024-12-10,2024-12-24,Mobile App,True
181,sean72@example.net,Carol,Snyder,26,Other,35000,Low Value,Widowed,Some College,Suburban,New Joshuamouth,Rhode Island,USA,2023-06-21,2023-06-23,Web,True
182,reevesmark@example.net,Toni,Jones,46,F,85709,High Value,Widowed,Some College,Urban,Maciasland,Wisconsin,USA,2024-03-18,2024-03-27,Mobile App,True
183,jimenezvincent@example.org,Jacob,Ramirez,32,Other,54380,Mid Value,Divorced,Bachelor,Suburban,North Christinefurt,Kentucky,USA,2024-07-08,2024-07-13,Mobile App,True
184,grantstephen@example.net,Alexis,Gilbert,39,F,89583,High Value,Widowed,Master,Suburban,West Joseph,New Jersey,USA,2024-06-01,2024-06-18,Mobile App,True
185,ftravis@example.com,William,Diaz,26,M,39815,Low Value,Married,Master,Urban,Atkinsonmouth,Ohio,USA,2024-07-03,2024-07-11,Mobile App,True
186,erichardson@example.org,Karen,Ayala,32,F,50604,Mid Value,Married,Bachelor,Rural,East Kristine,Wyoming,USA,2024-01-13,2024-01-23,Web,True
187,joshuapeterson@example.net,Kimberly,Robinson,20,Other,29591,Low Value,Single,Bachelor,Rural,Michaelmouth,Hawaii,USA,2024-10-21,2024-10-22,Mobile App,True
188,bruce61@example.org,Jonathan,Vance,30,F,46837,Low Value,Married,Some College,Suburban,West Elizabeth,North Carolina,USA,2023-05-09,2023-06-01,Mobile App,True
189,gjones@example.com,David,Jones,46,F,120000,High Value,Married,Bachelor,Suburban,Melissafurt,Rhode Island,USA,2023-01-24,2023-02-18,Email,True
190,andersonbrandy@example.net,Kimberly,Brown,45,Other,67455,Mid Value,Married,Some College,Urban,Buckleyborough,Wisconsin,USA,2024-06-17,2024-07-05,Email,True
191,gallegosmaria@example.net,Wendy,Moore,71,Other,75988,Mid Value,Single,Bachelor,Urban,South Lisa,Nevada,USA,2024-05-03,2024-05-14,Mobile App,True
192,mitchellchristian@example.com,Heather,Higgins,32,Other,50423,Mid Value,Widowed,Master,Urban,East Mariafort,Kentucky,USA,2023-08-27,2023-09-22,Web,True
193,dflores@example.org,Amanda,Wood,69,Other,87429,High Value,Divorced,Bachelor,Urban,Andreafurt,Tennessee,USA,2024-06-11,2024-07-04,Email,True
194,briddle@example.org,Breanna,Harrison,36,Other,70979,Mid Value,Married,Some College,Suburban,West Anna,Vermont,USA,2023-03-14,2023-03-23,Web,True
195,rachel10@example.net,Annette,Wilson,30,F,49425,Low Value,Married,Bachelor,Suburban,Lake Danielletown,Connecticut,USA,2024-11-06,2024-11-13,Mobile App,True
196,qosborne@example.com,David,Larson,28,F,45052,Low Value,Divorced,Bachelor,Suburban,Wilsonfurt,Nevada,USA,2023-06-13,2023-06-14,Web,True
197,dfoster@example.com,Edward,Avila,23,M,34182,Low Value,Married,Some College,Urban,Cruzbury,South Dakota,USA,2023-02-18,2023-03-08,Email,True
198,camposashley@example.org,Caroline,Robinson,48,M,84852,High Value,Married,Bachelor,Suburban,North Kimberly,Minnesota,USA,2024-01-20,2024-01-27,Mobile App,True
199,dylanperkins@example.org,Michelle,Rollins,33,M,76215,Mid Value,Single,Some College,Rural,Allenland,Arkansas,USA,2023-03-19,2023-04-18,Web,True
200,owilliams@example.net,Sydney,Davis,47,F,84455,High Value,Single,Some College,Suburban,Rachelberg,Louisiana,USA,2024-02-18,2024-02-22,Mobile App,True
201,tamara52@example.org,Morgan,Mueller,27,F,49856,Low Value,Widowed,Bachelor,Suburban,Arnoldmouth,South Carolina,USA,2024-01-26,2024-02-16,Email,True
202,wwang@example.net,Bryan,Jones,37,Other,69707,Mid Value,Divorced,Bachelor,Suburban,Phillipsmouth,Louisiana,USA,2024-09-18,2024-09-29,Web,False
203,nancytorres@example.net,Lisa,Logan,31,Other,54537,Mid Value,Single,Some College,Suburban,Santiagomouth,Texas,USA,2024-12-28,2025-01-11,Mobile App,True
204,paulmiller@example.org,Janice,Scott,37,Other,69486,Mid Value,Divorced,Master,Suburban,Timothyport,Georgia,USA,2023-06-14,2023-06-18,Web,True
205,perkinsmegan@example.net,Alison,Cameron,52,Other,63404,Mid Value,Married,High School,Rural,Lake Shannonfort,Vermont,USA,2024-11-15,2024-12-09,Email,True
206,kathryncervantes@example.net,David,Vincent,28,M,55387,Mid Value,Divorced,High School,Urban,New Shawn,Delaware,USA,2023-07-09,2023-08-04,Web,True
207,qmeyer@example.net,Jessica,Alvarez,37,M,60942,Mid Value,Widowed,Some College,Urban,West Michellefurt,West Virginia,USA,2024-11-11,2024-12-01,Mobile App,True
208,kirbylauren@example.net,Nathaniel,Johnson,37,M,63462,Mid Value,Divorced,Bachelor,Urban,Austinview,West Virginia,USA,2024-07-14,2024-08-13,Web,False
209,leeskinner@example.org,Stephanie,Mitchell,52,M,81065,High Value,Divorced,Bachelor,Urban,West Kimberlyhaven,Idaho,USA,2023-04-04,2023-05-02,Email,True
210,hancockdavid@example.org,Kristi,Taylor,20,Other,41090,Low Value,Single,Some College,Rural,Brittanyland,Minnesota,USA,2023-10-24,2023-11-11,Mobile App,True
211,flee@example.org,Nancy,Schaefer,19,M,20000,Low Value,Divorced,Bachelor,Rural,Julieton,Alaska,USA,2024-11-06,2024-11-21,Mobile App,True
212,whahn@example.com,Mark,Henson,33,F,90000,High Value,Single,Bachelor,Urban,East Johnnybury,Kentucky,USA,2024-09-14,2024-09-18,Email,True
213,svega@example.com,Tiffany,Wiley,45,M,105840,High Value,Single,Some College,Urban,New Jenniferchester,Connecticut,USA,2024-08-31,2024-09-06,Mobile App,True
214,jjones@example.net,Caleb,Moore,48,M,93348,High Value,Married,Some College,Suburban,Frazierton,Georgia,USA,2023-03-12,2023-03-31,Web,True
215,morgan69@example.net,James,Lopez,35,F,69451,Mid Value,Married,Master,Urban,Port Hunter,Vermont,USA,2023-07-10,2023-07-19,Web,True
216,jeffreypowell@example.com,Lori,Stone,19,Other,34284,Low Value,Married,High School,Suburban,West Warrenfort,Arkansas,USA,2024-12-13,2024-12-29,Web,False
217,wagnerjacob@example.com,Adam,Hill,26,Other,50757,Mid Value,Single,Some College,Rural,Port Gregory,Iowa,USA,2023-06-16,2023-07-03,Web,True
218,davismelissa@example.org,Timothy,Mathis,34,M,76452,Mid Value,Married,Bachelor,Suburban,Port Martinmouth,Nevada,USA,2024-01-05,2024-01-08,Mobile App,True
219,brian89@example.org,Christina,Moreno,18,F,35972,Low Value,Married,Some College,Urban,East Hannahton,Arizona,USA,2023-11-25,2023-11-28,Mobile App,True
220,kwilliams@example.org,Kevin,Chung,24,Other,33059,Low Value,Single,Bachelor,Suburban,Port Brooke,Idaho,USA,2023-11-04,2023-12-03,Mobile App,True
221,lcarey@example.com,Alyssa,Stein,21,Other,31266,Low Value,Widowed,Bachelor,Rural,Kathleenfurt,Iowa,USA,2023-04-28,2023-05-07,Mobile App,False
222,courtneyhamilton@example.com,Jeffrey,Mendoza,41,M,87730,High Value,Divorced,High School,Suburban,West Lisaside,Missouri,USA,2023-01-24,2023-02-23,Email,True
223,johnstonolivia@example.net,Maria,Jones,39,F,68050,Mid Value,Widowed,High School,Suburban,Tombury,Missouri,USA,2024-06-15,2024-06-26,Mobile App,False
224,frederickchristian@example.net,Amy,Wade,55,F,107006,High Value,Married,Some College,Suburban,Maryberg,Pennsylvania,USA,2024-10-30,2024-11-06,Web,False
225,iharrison@example.org,Angela,Dickson,31,F,51209,Mid Value,Single,Some College,Urban,Moralesstad,South Carolina,USA,2024-11-09,2024-11-11,Web,True
226,frazierlaura@example.org,Gerald,Wilson,58,M,45000,Low Value,Widowed,Some College,Rural,Davidchester,North Dakota,USA,2023-02-01,2023-02-28,Email,True
227,kevinlee@example.org,Robert,Buck,24,F,36599,Low Value,Widowed,Bachelor,Urban,Lake Destiny,North Carolina,USA,2024-09-14,2024-10-13,Mobile App,True
228,ssmith@example.org,Joseph,Lewis,53,M,92921,High Value,Married,Some College,Suburban,South Lisaville,Missouri,USA,2023-05-21,2023-06-12,Email,True
229,ymills@example.org,Zachary,Jones,19,Other,32383,Low Value,Widowed,Bachelor,Urban,South Richardburgh,Colorado,USA,2023-01-28,2023-02-24,Web,True
230,tracyperez@example.net,Michelle,Martin,26,M,45071,Low Value,Single,Bachelor,Urban,West Normanland,Massachusetts,USA,2023-11-02,2023-11-27,Mobile App,True
231,dawsonlaura@example.net,Cathy,Johnston,30,Other,54525,Mid Value,Married,Bachelor,Urban,Lake Joseph,Arkansas,USA,2024-07-08,2024-07-27,Web,True
232,danawilliams@example.org,Barbara,Fowler,25,M,38422,Low Value,Married,Some College,Suburban,New Crystalfort,Maryland,USA,2024-05-19,2024-06-04,Web,True
233,navarrojennifer@example.com,Bruce,Perkins,30,Other,42669,Low Value,Divorced,Bachelor,Urban,West Caitlin,Arizona,USA,2023-12-12,2023-12-23,Mobile App,True
234,nwolf@example.org,Kevin,Gomez,63,M,78096,Mid Value,Married,Bachelor,Urban,West Jessica,Vermont,USA,2024-03-06,2024-04-04,Web,True
235,trevorobrien@example.net,Brittany,Sims,64,Other,59139,Mid Value,Widowed,Some College,Suburban,South David,Mississippi,USA,2024-07-14,2024-07-20,Email,True
236,gary58@example.org,Steven,Anthony,36,Other,56203,Mid Value,Married,Some College,Urban,Macdonaldtown,Louisiana,USA,2023-09-22,2023-10-05,Mobile App,True
237,mcknightgary@example.org,Kristin,Hogan,28,Other,43583,Low Value,Widowed,Some College,Rural,Tannermouth,Florida,USA,2024-03-17,2024-04-16,Mobile App,True
238,bonnie89@example.org,Christine,Wilkerson,21,M,37889,Low Value,Widowed,Some College,Urban,Wrighthaven,Maine,USA,2023-08-22,2023-09-01,Mobile App,True
239,laurawest@example.net,Karla,Crawford,25,F,38457,Low Value,Single,Some College,Urban,Whitechester,Nebraska,USA,2024-06-09,2024-06-25,Mobile App,True
240,clarkmichael@example.com,Ryan,Chambers,49,M,97696,High Value,Divorced,Some College,Urban,East Kimberlyshire,Wyoming,USA,2024-07-11,2024-08-02,Web,True
241,deborahvelazquez@example.net,Raymond,Watson,26,F,52031,Mid Value,Single,High School,Suburban,Laurietown,Oregon,USA,2023-11-11,2023-12-08,Mobile App,True
242,ingrammark@example.org,Charles,Klein,26,F,50726,Mid Value,Divorced,Bachelor,Urban,Jennifertown,Alaska,USA,2023-01-23,2023-02-02,Web,True
243,john30@example.com,Brian,Evans,28,F,43490,Low Value,Divorced,Master,Urban,Lake Teresaburgh,New Jersey,USA,2023-09-10,2023-10-09,Mobile App,True
244,richardpeterson@example.net,Laura,Phillips,48,M,96478,High Value,Divorced,Some College,Urban,Martinland,California,USA,2023-01-28,2023-02-25,Mobile App,True
245,joetran@example.com,Timothy,Yu,31,Other,52502,Mid Value,Widowed,Some College,Rural,Zacharyfort,Washington,USA,2023-12-29,2024-01-23,Web,True
246,lisa70@example.com,Shane,Thompson,18,M,37214,Low Value,Married,Bachelor,Urban,West Joshua,Oklahoma,USA,2024-10-20,2024-11-04,Email,True
247,rebeccagarza@example.com,Brian,Harris,73,M,88847,High Value,Single,Some College,Suburban,Lake Johnland,New York,USA,2024-12-04,2024-12-24,Email,True
248,charlesshelly@example.net,Michael,Ross,71,M,82239,High Value,Divorced,Bachelor,Suburban,West Danielfurt,Ohio,USA,2024-06-27,2024-07-18,Web,True
249,sarah29@example.com,Johnathan,Molina,23,M,34696,Low Value,Divorced,Bachelor,Suburban,Michaelbury,Louisiana,USA,2024-08-22,2024-08-22,Mobile App,True
250,fbowen@example.com,Michele,Johnson,34,M,80701,High Value,Single,Bachelor,Rural,New Michael,Minnesota,USA,2024-07-10,2024-07-16,Mobile App,True
251,amythompson@example.com,Jacob,Fuller,49,F,89602,High Value,Divorced,Master,Suburban,West John,Colorado,USA,2023-09-04,2023-09-21,Email,True
252,tammy46@example.com,Brittany,Espinoza,72,F,60374,Mid Value,Divorced,Bachelor,Urban,Port Kelly,Maine,USA,2023-06-26,2023-07-18,Web,True
253,qpittman@example.org,Clarence,Wells,31,F,46480,Low Value,Divorced,High School,Suburban,North Christina,West Virginia,USA,2023-12-30,2024-01-18,Web,True
254,robert91@example.org,Megan,Allen,28,F,42844,Low Value,Divorced,Some College,Suburban,Amandachester,Iowa,USA,2024-12-14,2025-01-10,Email,True
255,zward@example.net,Curtis,Mathis,35,Other,63248,Mid Value,Single,Bachelor,Rural,New Ryan,Maine,USA,2025-01-30,2025-01-31,Mobile App,True
256,dray@example.com,Carlos,Oconnor,30,M,46596,Low Value,Married,Bachelor,Urban,Lake Toni,Maryland,USA,2024-08-22,2024-09-01,Web,True
257,john66@example.net,Tamara,Holt,47,Other,78113,Mid Value,Widowed,Bachelor,Suburban,Bondbury,Wisconsin,USA,2025-01-19,2025-01-30,Web,False
258,urodriguez@example.org,Jamie,Jones,58,M,68265,Mid Value,Divorced,High School,Urban,New Shane,North Carolina,USA,2023-04-16,2023-05-06,Web,True
259,juliajohnston@example.com,Misty,Lee,26,F,35664,Low Value,Divorced,Bachelor,Urban,East Rebeccaville,New Hampshire,USA,2024-08-02,2024-08-04,Web,True
260,terrylinda@example.net,Crystal,Hernandez,62,F,75432,Mid Value,Divorced,Bachelor,Rural,West Bruce,Massachusetts,USA,2023-09-09,2023-10-03,Email,True
261,connierobinson@example.com,Kimberly,Garner,74,F,72516,Mid Value,Divorced,High School,Urban,Elizabethstad,Nebraska,USA,2024-07-01,2024-07-28,Mobile App,True
262,gary64@example.net,Robert,Smith,34,F,61829,Mid Value,Divorced,Bachelor,Urban,West Scott,Montana,USA,2023-11-30,2023-12-20,Mobile App,True
263,nicholas48@example.net,Shannon,Bright,44,Other,99888,High Value,Single,Bachelor,Urban,Port David,Alabama,USA,2025-01-16,2025-01-30,Web,True
264,arnoldkatie@example.com,Samuel,Gutierrez,49,Other,104063,High Value,Single,High School,Suburban,South Antonio,Oregon,USA,2025-01-15,2025-01-18,Mobile App,True
265,michelle43@example.com,Tommy,Barnes,22,M,22452,Low Value,Single,Master,Urban,South Christopher,South Dakota,USA,2024-10-27,2024-11-14,Mobile App,True
266,hmcdaniel@example.com,Alexis,Beasley,32,F,42732,Low Value,Widowed,Bachelor,Urban,Port Katelyn,Mississippi,USA,2025-01-19,2025-01-22,Mobile App,True
267,lauramoss@example.org,Amanda,Brown,51,Other,78462,Mid Value,Widowed,Master,Urban,Port Melissa,Texas,USA,2025-01-08,2025-01-17,Web,True
268,evanwilson@example.net,Michael,Williams,56,Other,75901,Mid Value,Married,Some College,Urban,South Sandra,Illinois,USA,2023-05-04,2023-05-14,Web,True
269,charles42@example.com,Leonard,Richardson,26,M,52684,Mid Value,Married,Some College,Suburban,Jacobsburgh,Maryland,USA,2024-07-22,2024-08-15,Web,True
270,cathy68@example.org,Michael,Martin,33,M,68061,Mid Value,Widowed,Bachelor,Suburban,South Sarah,Connecticut,USA,2023-01-20,2023-01-31,Web,True
271,nmoses@example.org,Erin,Davis,47,F,86032,High Value,Divorced,Bachelor,Suburban,Ballardview,Vermont,USA,2023-03-06,2023-03-18,Web,True
272,davidchan@example.com,Shane,Fox,45,M,60000,Mid Value,Widowed,Master,Suburban,East Marthashire,California,USA,2023-01-15,2023-01-15,Mobile App,True
273,dwayne81@example.org,Susan,Little,41,Other,99531,High Value,Widowed,Some College,Suburban,West Jenniferstad,Idaho,USA,2023-03-04,2023-04-02,Web,True
274,wrush@example.net,Patrick,Miller,48,M,71411,Mid Value,Married,High School,Suburban,Jenniferchester,Michigan,USA,2024-12-24,2025-01-01,Email,True
275,petersonjennifer@example.com,Caleb,Fernandez,39,Other,70599,Mid Value,Married,Bachelor,Urban,New Andrewmouth,Kentucky,USA,2024-02-24,2024-03-14,Web,True
276,nicole69@example.org,James,Evans,25,F,34233,Low Value,Divorced,Bachelor,Suburban,Port Saraborough,Michigan,USA,2023-12-15,2023-12-29,Mobile App,True
277,ymendoza@example.com,Lauren,Villanueva,38,Other,83606,High Value,Single,Bachelor,Urban,Lake Shawn,Illinois,USA,2023-06-14,2023-06-28,Web,True
278,jamesalvarez@example.net,Todd,Rodriguez,29,M,39319,Low Value,Divorced,Bachelor,Urban,Lisashire,Arizona,USA,2023-02-11,2023-02-21,Email,True
279,eduardogentry@example.net,William,Strickland,42,M,60000,Mid Value,Married,High School,Rural,South Austinberg,Mississippi,USA,2023-08-20,2023-08-24,Web,True
280,kball@example.net,Dave,Lopez,28,M,48649,Low Value,Married,Some College,Rural,New Nicholaston,Nevada,USA,2024-03-29,2024-03-29,Mobile App,True
281,michael41@example.org,Colleen,Barton,42,M,117007,High Value,Widowed,Master,Suburban,East Adrianhaven,Florida,USA,2023-09-22,2023-09-29,Email,True
282,jeffrey70@example.com,Matthew,Howard,28,F,55243,Mid Value,Single,High School,Urban,Gibsonland,Wyoming,USA,2024-05-05,2024-05-09,Mobile App,True
283,karenbuchanan@example.org,Joseph,Shaffer,40,Other,72096,Mid Value,Divorced,Bachelor,Suburban,Cameronburgh,Oregon,USA,2023-03-05,2023-03-31,Email,True
284,sydney80@example.com,Sarah,Diaz,31,M,44427,Low Value,Widowed,Master,Urban,Juliaport,Delaware,USA,2023-07-18,2023-07-31,Email,True
285,wheelerbrooke@example.net,Summer,Braun,61,Other,83597,High Value,Married,High School,Rural,East Frankstad,Michigan,USA,2023-06-13,2023-06-27,Web,True
286,jsullivan@example.org,Julia,Cook,48,M,75396,Mid Value,Single,Some College,Urban,Hartchester,Kentucky,USA,2024-08-16,2024-08-17,Web,True
287,madison29@example.org,Aaron,Taylor,29,M,50477,Mid Value,Divorced,Bachelor,Suburban,Garciaburgh,Arkansas,USA,2023-02-24,2023-02-28,Web,True
288,michael19@example.org,Theresa,Sanchez,26,M,50659,Mid Value,Married,Some College,Urban,East Mark,Oregon,USA,2023-07-15,2023-08-05,Mobile App,True
289,anthonymiller@example.com,Whitney,Castro,36,M,80602,High Value,Divorced,Bachelor,Urban,South Katherineville,Maryland,USA,2023-03-26,2023-04-15,Web,True
290,christine14@example.net,Michelle,Robinson,33,Other,90000,High Value,Divorced,Some College,Urban,West Sheila,Florida,USA,2024-06-20,2024-07-14,Mobile App,True
291,aaron59@example.org,Alisha,Zavala,56,Other,95886,High Value,Widowed,Master,Suburban,Jessicafort,New York,USA,2023-01-17,2023-01-26,Web,True
292,taylorcaitlin@example.net,Tanner,Young,50,F,82365,High Value,Married,Some College,Suburban,Sotobury,North Carolina,USA,2024-01-12,2024-01-26,Mobile App,True
293,dcherry@example.net,Grace,White,22,M,32340,Low Value,Widowed,High School,Urban,East Alicia,North Carolina,USA,2024-04-06,2024-04-22,Mobile App,True
294,jonessarah@example.org,Christopher,Landry,37,Other,52309,Mid Value,Single,Bachelor,Urban,Tanyafurt,West Virginia,USA,2023-08-07,2023-08-14,Email,True
295,johnhurst@example.org,John,Rivera,40,Other,63052,Mid Value,Married,Master,Suburban,Port Cassie,South Dakota,USA,2023-08-11,2023-08-13,Web,True
296,barbaraperry@example.net,Travis,Reeves,20,F,29941,Low Value,Divorced,High School,Suburban,North Robert,Hawaii,USA,2024-11-21,2024-12-16,Web,True
297,nwilliams@example.net,Robert,Gallegos,18,Other,29224,Low Value,Widowed,High School,Urban,Lichester,Vermont,USA,2025-01-24,2025-01-24,Mobile App,True
298,ksmith@example.com,Daniel,Rocha,37,Other,71523,Mid Value,Widowed,Bachelor,Suburban,South Vickimouth,New Jersey,USA,2024-08-04,2024-08-11,Email,True
299,hernandezevelyn@example.com,Austin,Hernandez,34,F,61775,Mid Value,Married,Master,Urban,East Timothy,Colorado,USA,2023-07-09,2023-08-05,Web,True
300,ubrooks@example.net,Michael,Williams,19,F,39506,Low Value,Divorced,Some College,Suburban,West Thomasborough,California,USA,2024-11-24,2024-11-30,Mobile App,True
